user_id,frequency,recency,T,monetary_value,total_orders,total_spend,avg_order_value,unique_products,avg_basket_size,interpurchase_std,is_one_time_buyer,cancellation_rate,country,actual_holdout_transactions,actual_holdout_revenue,purchased_in_holdout,recency_ratio,country_enc,p_purchase,is_test,spend_tier,expected_revenue_if_purchase,clv_180d,clv_12m,propensity_decile,segment
14794,6,19,303,198.65666666666667,7,1313.53,187.64714285714285,57,9.142857142857142,23.38945631404601,0,0.2222222222222222,United Kingdom,3,640.37,1,0.0627062706270627,38,0.9092540860176086,False,Mid Spend,850.75,773.5479136794805,1542.8687895792918,9,Growing
14796,18,33,541,299.92888888888893,19,5664.74,298.14421052631576,313,44.78947368421053,34.15190977348807,0,0.2692307692307692,United Kingdom,8,4503.03,1,0.0609981515711645,38,0.9846590876579284,False,Mid Spend,850.75,837.6987188249826,1670.8198490225063,10,Growing
14797,0,323,323,300.31,1,300.31,300.31,16,16.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1925085037946701,False,Mid Spend,850.75,163.7766096033156,326.6582650557934,2,At-Risk
14798,5,126,464,87.776,6,626.25,104.375,26,7.166666666666667,55.682133579811754,0,0.1428571428571428,United Kingdom,2,98.06,1,0.271551724137931,38,0.5545683383941651,False,Low Spend,402.12,223.00302023506165,444.7874447311339,6,Low Value
14799,0,553,553,180.45,1,180.45,180.45,10,10.0,0.0,1,0.0,United Kingdom,1,157.7,1,1.0,38,0.0835661448538303,False,Low Spend,402.12,33.60361816862224,67.0236100084542,1,At-Risk
14800,11,7,251,525.3727272727273,12,6234.4,519.5333333333333,285,41.25,19.905230011687426,0,0.2941176470588235,United Kingdom,5,945.68,1,0.0278884462151394,38,0.9846590876579284,True,High Spend,2866.18,2822.210183863401,5628.998454153779,10,High Value
14803,1,91,108,188.64,2,730.79,365.395,15,8.0,0.0,0,0.0,United Kingdom,1,114.76,1,0.8425925925925926,38,0.4567035317420959,False,Low Spend,402.12,183.6496241841316,366.29569850933353,5,Low Value
14805,3,129,437,149.20666666666668,4,645.4,161.35,82,25.0,11.239810200058244,0,0.0,United Kingdom,3,437.15,1,0.2951945080091533,38,0.5384850263595581,False,Low Spend,402.12,216.5355987997055,431.88794296116123,6,Low Value
14806,0,255,255,110.04,1,110.04,110.04,9,9.0,0.0,1,0.0,United Kingdom,1,193.39,1,1.0,38,0.2052381753921509,False,Low Spend,402.12,82.53037508869171,164.60976452116105,2,Low Value
14807,1,206,465,154.5,2,504.14,252.07,37,19.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.443010752688172,38,0.3387036204338073,False,Low Spend,402.12,136.1994998488426,271.65474013566967,3,Low Value
14809,1,437,437,271.05,2,686.76,343.38,18,9.0,0.0,0,0.0,United Kingdom,0,0.0,0,1.0,38,0.1537456676363945,False,Mid Spend,850.75,130.7991267416626,260.883504156868,2,At-Risk
14810,9,14,245,157.2111111111111,10,1544.85,154.485,100,21.6,13.63308883236338,0,0.0,United Kingdom,3,809.18,1,0.0571428571428571,38,0.9397348523139952,False,Low Spend,402.12,377.8861788125038,753.7074058282179,9,Growing
14811,0,203,203,170.5,1,170.5,170.5,28,28.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3212894856929779,False,Low Spend,402.12,129.19692798686026,257.6878618317158,3,Low Value
14812,0,414,414,178.85,1,178.85,178.85,36,36.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1252101376652717,False,Low Spend,402.12,50.349500557959054,100.42386723308773,1,At-Risk
14813,3,185,426,151.08333333333334,4,888.9100000000001,222.2275,110,32.25,124.96399481450646,0,0.0,United Kingdom,0,0.0,0,0.4342723004694835,38,0.5266893744468689,False,Low Spend,402.12,211.79233125257494,422.4273273616932,6,Low Value
14814,0,397,397,152.96,1,152.96,152.96,27,27.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1252101376652717,False,Low Spend,402.12,50.349500557959054,100.42386723308773,1,At-Risk
14816,0,13,13,271.85,1,271.85,271.85,4,4.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.5380122065544128,False,Mid Spend,850.75,457.7138847261667,912.926600683338,6,Growing
14817,6,16,443,518.9716666666667,7,3609.86,515.6942857142857,141,31.857142857142858,37.25945070269645,0,0.2222222222222222,United Kingdom,0,0.0,0,0.0361173814898419,38,0.9607902288436888,True,High Spend,2866.18,2753.7977381072037,5492.547401142783,10,High Value
14818,3,69,463,169.48666666666668,4,614.01,153.5025,62,17.0,70.67059737495738,0,0.0,United Kingdom,2,539.55,1,0.1490280777537797,38,0.5404777288436889,False,Low Spend,402.12,217.3369043226242,433.4861752882942,6,Low Value
14819,2,8,534,119.635,3,269.06,89.68666666666667,43,14.333333333333334,54.44722215136416,0,0.0,United Kingdom,1,187.35,1,0.0149812734082397,38,0.5342190623283386,False,Low Spend,402.12,214.82016934347152,428.4664579801481,6,Low Value
14820,4,196,493,163.0675,5,767.47,153.494,31,7.0,68.97825744392213,0,0.0,United Kingdom,4,507.29,1,0.3975659229208925,38,0.5290703296661377,False,Low Spend,402.12,212.74976096534726,424.3369549308839,6,Low Value
14821,6,182,492,197.49166666666665,7,1230.15,175.73571428571427,65,9.714285714285714,91.50173040258127,0,0.0,United Kingdom,0,0.0,0,0.3699186991869919,38,0.5545683383941651,False,Mid Spend,850.75,471.79901388883593,941.0198910897548,6,Growing
14822,0,301,301,157.70000000000002,1,157.70000000000002,157.70000000000002,9,9.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1252101376652717,True,Low Spend,402.12,50.349500557959054,100.42386723308773,1,At-Risk
14823,1,10,10,142.0,2,210.65,105.325,38,23.0,0.0,0,0.0,United Kingdom,1,110.78,1,1.0,38,0.5184320330619812,False,Low Spend,402.12,208.47188913488387,415.8045876187574,6,Low Value
14824,5,195,453,419.94000000000005,6,2895.2000000000003,482.53333333333336,76,21.5,51.45386282875174,0,0.25,United Kingdom,4,1127.71,1,0.4304635761589404,38,0.5916058659553528,False,High Spend,2866.18,1695.648900883913,3382.0319607793895,7,High Value
14825,16,20,428,204.55875,17,3534.0400000000004,207.88470588235296,170,14.117647058823527,20.073199379603977,0,0.15,United Kingdom,7,1201.04,1,0.0467289719626168,38,0.9808333277702332,True,Mid Spend,850.75,834.4439536005259,1664.3281041759124,10,Growing
14826,1,397,511,207.3,2,385.2000000000001,192.6,10,5.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.776908023483366,38,0.1431884810328483,True,Mid Spend,850.75,121.8176002386957,242.96953053073187,1,At-Risk
14828,12,12,548,763.0883333333335,13,9839.46,756.8815384615384,72,7.769230769230769,19.37117508677324,0,0.0714285714285714,United Kingdom,0,0.0,0,0.0218978102189781,38,0.9842424154281616,False,High Spend,2866.18,2821.0159262518882,5626.616464928629,10,High Value
14829,5,0,252,188.81,6,1289.95,214.99166666666667,72,13.833333333333334,72.67392930067838,0,0.25,United Kingdom,1,165.92,1,0.0,38,0.7382904052734375,False,Low Spend,402.12,296.88133776855466,592.1403731449315,8,Growing
14831,2,496,553,451.96,3,1676.5700000000002,558.8566666666667,67,27.333333333333332,40.30508652763321,0,0.5714285714285714,United Kingdom,0,0.0,0,0.8969258589511754,38,0.2478650897741317,False,High Spend,2866.18,710.4259630088208,1416.9698169301616,2,Growing
14833,0,314,314,94.8,1,94.8,94.8,7,7.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0874731235206127,True,Low Spend,402.12,35.174692430108784,70.15717342617326,1,At-Risk
14834,1,56,223,243.69,2,729.55,364.775,28,15.5,0.0,0,0.3333333333333333,United Kingdom,5,1476.61,1,0.2511210762331838,38,0.5742980599403381,False,Mid Spend,850.75,488.58407449424266,974.4982906579157,7,Growing
14835,1,344,433,118.8,2,297.0,148.5,1,1.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0,0.7944572748267898,38,0.2329183757305145,False,Low Spend,402.12,93.66113724875449,186.81046500434638,2,Low Value
14837,5,17,500,405.08,6,2303.08,383.84666666666664,114,21.833333333333332,89.49134036318821,0,0.25,United Kingdom,3,1157.24,1,0.034,38,0.8386623620986938,False,High Spend,2866.18,2403.7572890000342,4794.379292267828,9,High Value
14838,1,239,552,650.82,2,769.9200000000001,384.96,69,35.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.4329710144927536,38,0.3926247596740723,False,High Spend,2866.18,1125.3332336826325,2244.517105432573,4,Growing
14839,2,234,520,245.11,3,915.28,305.0933333333333,61,24.666666666666668,26.16295090390226,0,0.0,United Kingdom,0,0.0,0,0.45,38,0.3789781749248505,False,Mid Spend,850.75,322.41568231731657,643.0695303050303,4,Growing
14840,1,83,355,62.85,2,362.71,181.355,20,11.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0,0.2338028169014084,38,0.345742666721344,False,Low Spend,402.12,139.03004114198686,277.3003552831978,4,Low Value
14841,10,90,553,505.169,11,5649.09,513.5536363636364,166,22.09090909090909,37.31487638998688,0,0.0,United Kingdom,3,1513.91,1,0.162748643761302,38,0.9131303429603576,False,High Spend,2866.18,2617.1959263861177,5220.090235688158,9,High Value
14842,1,7,124,1378.48,2,1688.48,844.24,77,39.0,0.0,0,0.5,United Kingdom,2,1136.21,1,0.0564516129032258,38,0.7959106087684631,False,High Spend,2866.18,2281.2230686399935,4549.980437451353,8,High Value
14843,0,252,252,211.8,1,211.8,211.8,9,9.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2680343896150589,True,Mid Spend,850.75,228.03025696501135,454.8144469520718,2,Low Value
14844,6,57,422,537.7516666666667,7,4387.17,626.7385714285714,122,26.714285714285715,73.08533824691972,0,0.2222222222222222,United Kingdom,3,2315.26,1,0.1350710900473933,38,0.8387014627456665,False,High Spend,2866.18,2403.8693584923744,4794.602818850911,9,High Value
14845,0,415,415,150.0,1,150.0,150.0,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0874731235206127,False,Low Spend,402.12,35.174692430108784,70.15717342617326,1,At-Risk
14846,0,243,243,437.4,1,437.4,437.4,12,12.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.3489600300788879,False,High Spend,2866.18,1000.1822590115067,1994.899041197814,4,Growing
14847,1,223,380,734.75,2,1039.55,519.775,47,24.5,0.0,0,0.3333333333333333,United Kingdom,1,309.4,1,0.5868421052631579,38,0.5290703296661377,False,High Spend,2866.18,1516.4107974824904,3024.53519716453,6,High Value
14848,0,220,220,310.56,1,310.56,310.56,11,11.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.341224592924118,False,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
14849,27,29,514,347.8807407407408,28,9889.98,353.2135714285714,194,16.714285714285715,19.864569957619008,0,0.1764705882352941,United Kingdom,15,5517.63,1,0.056420233463035,38,0.99375,False,High Spend,2866.18,2848.2663749999997,5680.968452868852,10,High Value
14850,6,127,384,280.43333333333334,7,1770.96,252.99428571428572,129,26.0,66.91711290843323,0,0.2222222222222222,United Kingdom,0,0.0,0,0.3307291666666667,38,0.688223683834076,False,Mid Spend,850.75,585.5062990218402,1167.8131100708833,8,Growing
14851,1,72,446,206.13,2,524.19,262.095,24,14.0,0.0,0,0.0,United Kingdom,1,305.22,1,0.1614349775784753,38,0.3712498962879181,False,Mid Spend,850.75,315.84084926694635,629.9557922537455,4,Growing
14852,12,68,460,293.07,13,3786.14,291.2415384615384,92,14.615384615384617,48.00063130897974,0,0.1875,United Kingdom,5,2346.29,1,0.1478260869565217,38,0.9292346835136414,False,Mid Spend,850.75,790.5464069992304,1576.7728882771535,9,Growing
14853,3,27,421,231.7,4,1115.5700000000002,278.89250000000004,21,6.25,75.1065909225016,0,0.2,United Kingdom,1,261.3,1,0.0641330166270783,38,0.6857765197753907,False,Mid Spend,850.75,583.4243741989136,1163.660637063407,8,Growing
14854,6,43,502,408.7166666666667,7,2754.36,393.48,110,19.857142857142858,43.48333013926141,0,0.2222222222222222,United Kingdom,4,1548.7,1,0.0856573705179282,38,0.9447902321815492,False,High Spend,2866.18,2707.9388676741128,5401.080255197001,9,High Value
14855,4,290,426,1062.7125,5,5874.650000000001,1174.93,156,37.2,48.55924216871593,0,0.0,United Kingdom,2,645.65,1,0.6807511737089202,38,0.5099958002567291,False,High Spend,2866.18,1461.7397627798316,2915.491876582724,6,Growing
14857,4,258,450,411.965,5,2478.73,495.746,124,30.4,57.16861026822324,0,0.2857142857142857,United Kingdom,2,1173.12,1,0.5733333333333334,38,0.5342190623283386,True,High Spend,2866.18,1531.1679920642375,3053.9689459204737,6,High Value
14858,0,321,321,180.75,1,180.75,180.75,11,11.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1252101376652717,False,Low Spend,402.12,50.349500557959054,100.42386723308773,1,At-Risk
14859,1,20,370,296.86,2,648.76,324.38,17,9.5,0.0,0,0.3333333333333333,United Kingdom,3,1056.88,1,0.054054054054054,38,0.5325226426124573,False,Mid Spend,850.75,453.04363820254804,903.6116281089073,6,Growing
14861,8,196,547,129.9925,9,1254.94,139.4377777777778,58,8.88888888888889,55.20093166915625,0,0.3076923076923077,United Kingdom,1,125.79,1,0.3583180987202925,38,0.5805683374404907,False,Low Spend,402.12,233.45813985157014,465.64055216296777,7,Low Value
14865,2,188,554,23.160000000000004,3,77.52000000000001,25.840000000000003,3,1.6666666666666667,255.26554800834364,0,0.0,United Kingdom,1,15.0,1,0.3393501805054151,38,0.4142322599887847,True,Low Spend,402.12,166.57107638669012,332.2319283122508,5,Low Value
14866,6,182,260,660.5199999999999,7,6450.32,921.4742857142857,12,5.285714285714286,13.546217184144066,0,0.0,United Kingdom,10,14249.72,1,0.7,38,0.5331538319587708,False,High Spend,2866.18,1528.1148500835895,3047.8793457951374,6,High Value
14867,15,1,550,183.2493333333333,16,2952.06,184.50375,67,8.5625,40.00571387760933,0,0.1578947368421052,United Kingdom,0,0.0,0,0.0018181818181818,38,0.9237970113754272,False,Low Spend,402.12,371.4772542142868,740.9245780776758,9,Growing
14868,4,49,236,287.4375,5,1669.75,333.95,80,18.2,67.34178989800216,0,0.0,United Kingdom,7,2514.26,1,0.2076271186440678,38,0.8030617117881775,False,Mid Spend,850.75,683.204751303792,1362.676143310842,8,Growing
14869,3,204,539,561.7366666666667,4,2056.69,514.1725,136,42.5,67.65599258996451,0,0.3333333333333333,United Kingdom,2,721.45,1,0.3784786641929499,38,0.6857765197753907,False,High Spend,2866.18,1965.558945449829,3920.377131634905,8,High Value
14870,5,77,499,301.28000000000003,6,1838.95,306.4916666666667,43,10.833333333333334,64.68152750206198,0,0.3333333333333333,United Kingdom,0,0.0,0,0.1543086172344689,38,0.688223683834076,False,Mid Spend,850.75,585.5062990218402,1167.8131100708833,8,Growing
14871,6,71,554,135.17333333333335,7,956.04,136.57714285714286,89,20.142857142857142,42.7551166528639,0,0.0,United Kingdom,2,272.13,1,0.1281588447653429,38,0.7663049459457397,False,Low Spend,402.12,308.14654486370085,614.6092288265072,8,Growing
14872,2,299,449,256.31,3,816.6,272.2,34,14.333333333333334,37.476659402887016,0,0.25,United Kingdom,0,0.0,0,0.6659242761692651,38,0.3328912615776062,False,Mid Spend,850.75,283.20724078714846,564.8669010235475,3,Low Value
14873,1,26,449,519.68,2,854.1299999999999,427.06499999999994,48,24.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.0579064587973273,38,0.5113856434822083,False,High Spend,2866.18,1465.7233036358357,2923.4371903119127,6,Growing
14874,0,351,351,116.18,1,116.18,116.18,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1056807428598403,False,Low Spend,402.12,42.496340318798985,84.76046019869743,1,At-Risk
14875,1,78,257,362.0,2,1759.08,879.54,47,23.5,0.0,0,0.5,United Kingdom,1,1103.32,1,0.3035019455252918,38,0.5489467859268189,False,High Spend,2866.18,1573.3802988877296,3138.1628912241604,6,High Value
14876,1,337,377,53.1,2,256.7,128.35,12,6.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.8938992042440318,38,0.2312377035617828,True,Low Spend,402.12,92.9853053562641,185.4624942898164,2,Low Value
14877,1,234,458,219.15,2,425.85,212.925,57,30.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.5109170305676856,38,0.3470369517803192,True,Mid Spend,850.75,295.2416867271065,588.8700309037918,4,Low Value
14878,19,17,472,167.83736842105264,20,3452.15,172.60750000000002,149,15.25,18.133197883911045,0,0.1304347826086956,United Kingdom,5,624.35,1,0.0360169491525423,38,0.9607902288436888,False,Low Spend,402.12,386.3529668226241,770.5947152473104,10,Growing
14879,0,500,500,185.06,1,185.06,185.06,27,27.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0934146299958229,False,Low Spend,402.12,37.563891013920305,74.92251486383012,1,At-Risk
14880,1,1,104,218.47,2,347.66999999999996,173.83499999999998,25,12.5,0.0,0,0.0,United Kingdom,1,342.92,1,0.0096153846153846,38,0.6763975977897644,False,Mid Spend,850.75,575.445256319642,1147.7460030419088,7,Growing
14882,11,206,435,253.1863636363636,12,2956.95,246.4125,31,4.5,34.58139278965969,0,0.0769230769230769,United Kingdom,2,589.7,1,0.4735632183908046,38,0.5415888428688049,True,Mid Spend,850.75,460.7567080706358,918.9956199223063,6,Growing
14883,0,27,27,310.56,1,310.56,310.56,19,19.0,0.0,1,0.0,United Kingdom,5,451.03,1,1.0,38,0.5610848426818847,False,Mid Spend,850.75,477.34292991161345,952.0774285122345,7,Growing
14884,0,485,485,120.6,1,120.6,120.6,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0752328112721443,False,Low Spend,402.12,30.252618068754668,60.33992128467461,1,At-Risk
14885,1,243,281,591.6,2,832.8,416.4,16,8.0,0.0,0,0.3333333333333333,United Kingdom,1,765.3199999999999,1,0.8647686832740213,38,0.3729298889636993,True,High Spend,2866.18,1068.8841891499756,2131.9274810914812,4,Growing
14886,0,68,68,364.8,1,364.8,364.8,18,18.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.5266893744468689,True,High Spend,2866.18,1509.5865512521266,3010.92399566681,6,High Value
14888,0,23,23,369.2,1,369.2,369.2,20,20.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.5610848426818847,True,High Spend,2866.18,1608.1701543979643,3207.5524937445734,7,High Value
14889,0,152,152,135.9,1,135.9,135.9,10,10.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.2221425145864486,False,Low Spend,402.12,89.32794796550272,178.16776506780596,2,Low Value
14890,2,69,475,257.73,3,817.25,272.4166666666667,55,19.0,229.1025971044414,0,0.0,United Kingdom,0,0.0,0,0.1452631578947368,38,0.501878434419632,False,Mid Spend,850.75,426.9730780825019,851.6129699459738,6,Growing
14891,2,3,252,400.365,3,1001.73,333.91,52,19.0,147.78531726798843,0,0.0,United Kingdom,1,105.0,1,0.0119047619047619,38,0.7187137007713318,False,High Spend,2866.18,2059.9628348767756,4108.669042240564,8,High Value
14892,0,506,506,202.35,1,202.35,202.35,13,13.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.05365826562047,False,Mid Spend,850.75,45.64976947661485,91.05008666100775,1,At-Risk
14893,0,433,433,571.76,1,571.76,571.76,33,33.0,0.0,1,0.75,United Kingdom,2,1237.85,1,1.0,38,0.2254471957683563,False,High Spend,2866.18,646.1722435673474,1288.8134912682067,2,Growing
14894,1,259,553,537.36,2,837.0600000000001,418.53,23,11.5,0.0,0,0.5,United Kingdom,1,655.75,1,0.4683544303797468,38,0.4210927486419678,False,High Spend,2866.18,1206.9276143026352,2407.2599957402285,5,Growing
14895,20,20,545,806.7165000000001,21,17900.61,852.4100000000001,341,27.761904761904763,27.41662000742577,0,0.25,United Kingdom,17,7218.93,1,0.036697247706422,38,1.0,False,High Spend,2866.18,2866.18,5716.69781420765,10,High Value
14896,7,20,549,218.25,8,1826.0,228.25,150,31.0,66.46302230062467,0,0.2,United Kingdom,0,0.0,0,0.0364298724954462,38,0.8685613512992859,False,Mid Spend,850.75,738.9285696178675,1473.819278199572,9,Growing
14897,4,112,540,412.125,5,1949.66,389.932,65,16.4,55.685874929524694,0,0.1666666666666666,United Kingdom,3,1190.88,1,0.2074074074074074,38,0.6763975977897644,False,High Spend,2866.18,1938.6772668330668,3866.7606688200513,7,High Value
14898,11,56,552,217.5636363636364,12,2707.57,225.63083333333336,135,16.833333333333332,26.04366961994272,0,0.25,United Kingdom,2,658.38,1,0.1014492753623188,38,0.9607902288436888,False,Mid Spend,850.75,817.3922871887683,1630.3179498573793,10,Growing
14899,0,211,211,1331.38,1,1331.38,1331.38,126,126.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3765130519866943,False,High Spend,2866.18,1079.1541793432234,2152.4113413129867,4,Growing
14900,0,338,338,13.919999999999998,1,13.919999999999998,13.919999999999998,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.0973216086626052,False,Low Spend,402.12,39.1349652754068,78.05607828154908,1,At-Risk
14901,5,176,314,164.28,6,994.76,165.79333333333332,61,12.666666666666666,21.924871721403527,0,0.1428571428571428,United Kingdom,6,924.24,1,0.5605095541401274,38,0.5380122065544128,False,Low Spend,402.12,216.34546849966048,431.50872132445943,6,Low Value
14902,1,211,369,304.56,2,702.96,351.48,34,19.5,0.0,0,0.3333333333333333,United Kingdom,1,332.66,1,0.5718157181571816,38,0.4965037286281585,False,Mid Spend,850.75,422.40054713040587,842.4928945497167,6,Growing
14903,2,16,94,633.5250000000001,3,1796.93,598.9766666666667,156,68.0,9.899494936611664,0,0.5714285714285714,United Kingdom,2,998.4,1,0.1702127659574468,38,0.907945740222931,True,High Spend,2866.18,2602.33592171216,5190.451428551576,9,High Value
14904,1,224,243,238.05,2,605.05,302.525,62,32.0,0.0,0,0.0,United Kingdom,2,1025.44,1,0.9218106995884774,38,0.3718676745891571,False,Mid Spend,850.75,316.3664241567254,631.0040700393703,4,Growing
14905,6,49,552,234.28166666666667,7,1663.79,237.68428571428572,43,10.0,35.06945489548799,0,0.125,United Kingdom,1,307.6,1,0.0887681159420289,38,0.8580791711807251,True,Mid Spend,850.75,730.0108548820018,1456.0325794094572,9,Growing
14907,11,176,418,246.59909090909096,12,3007.3100000000004,250.6091666666667,82,12.5,52.213547527960074,0,0.2941176470588235,United Kingdom,4,2540.41,1,0.4210526315789473,38,0.6739504337310791,False,Mid Spend,850.75,573.3633314967155,1143.5935300344327,7,Growing
14908,0,279,279,104.1,1,104.1,104.1,5,5.0,0.0,1,0.0,United Kingdom,1,277.8,1,1.0,38,0.1077112197875976,True,Low Spend,402.12,43.31283570098874,86.388989239677,1,At-Risk
14909,2,253,479,526.0899999999999,3,1404.6799999999998,468.22666666666663,61,26.666666666666668,20.506096654409877,0,0.4,United Kingdom,0,0.0,0,0.5281837160751566,38,0.501878434419632,False,High Spend,2866.18,1438.4739311648607,2869.0873490446675,6,Growing
14911,239,0,554,725.6557322175732,240,174165.35,725.6889583333334,2001,28.979166666666668,3.2597164839679635,0,0.2323529411764706,EIRE,136,98635.8,1,0.0,10,0.9808333277702332,False,High Spend,2866.18,2811.244867388487,5607.127740966108,10,High Value
14912,4,62,498,366.13,5,1504.19,300.838,37,10.0,82.78687496618451,0,0.4444444444444444,Italy,1,385.06,1,0.1244979919678714,18,0.6683254361152648,False,High Spend,2866.18,1915.5409984848498,3820.614559819509,7,High Value
14913,5,89,301,562.014,6,3461.53,576.9216666666667,149,33.666666666666664,24.221890925359236,0,0.0,United Kingdom,2,611.6,1,0.2956810631229236,38,0.8386623620986938,False,High Spend,2866.18,2403.7572890000342,4794.379292267828,9,High Value
14915,9,93,552,160.44333333333333,10,1646.05,164.605,63,8.6,33.58571124749333,0,0.0909090909090909,United Kingdom,1,165.20000000000002,1,0.1684782608695652,38,0.8011737704277039,False,Low Spend,402.12,322.16799656438826,642.5755122732335,8,Growing
14916,4,140,433,342.1375,5,2069.02,413.804,62,14.4,65.91408549518583,0,0.2857142857142857,United Kingdom,3,973.93,1,0.3233256351039261,38,0.6441764116287232,True,High Spend,2866.18,1846.3255474820137,3682.561884322049,7,High Value
14917,1,412,412,576.63,2,1123.75,561.875,29,14.5,0.0,0,0.0,United Kingdom,0,0.0,0,1.0,38,0.2186292082071304,False,High Spend,2866.18,626.6306639791129,1249.8371166796514,2,Growing
14918,6,220,426,581.7183333333334,7,4345.66,620.8085714285714,64,13.714285714285714,21.95829380135594,0,0.0,United Kingdom,2,1610.15,1,0.5164319248826291,38,0.5540955185890197,True,High Spend,2866.18,1588.1374934694766,3167.5966399801036,6,High Value
14919,0,355,355,359.35,1,359.35,359.35,13,13.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1980394661426544,False,High Spend,2866.18,567.6167570687531,1132.1317832245622,2,At-Risk
14920,2,28,381,488.885,3,1607.17,535.7233333333334,90,32.333333333333336,248.90158697766472,0,0.0,United Kingdom,0,0.0,0,0.0734908136482939,38,0.6763975977897644,False,High Spend,2866.18,1938.6772668330668,3866.7606688200513,7,High Value
14921,0,17,17,903.01,1,903.01,903.01,53,53.0,0.0,1,0.0,United Kingdom,1,413.06,1,1.0,38,0.6011967420578003,False,High Spend,2866.18,1723.138078151226,3436.860101230587,7,High Value
14922,1,209,323,303.45,2,843.74,421.87,49,25.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.6470588235294118,38,0.4573213040828705,False,Mid Spend,850.75,389.06609944850203,776.0061546377226,5,Growing
14924,2,61,455,310.435,3,931.01,310.33666666666664,30,10.333333333333334,236.88077169749343,0,0.0,United Kingdom,0,0.0,0,0.134065934065934,38,0.5179617464542389,True,Mid Spend,850.75,440.6559557959437,878.9039555492867,6,Growing
14926,1,197,414,139.2,2,359.4,179.7,2,1.5,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0,0.4758454106280193,38,0.3847913205623626,False,Low Spend,402.12,154.73228582453726,308.619040032547,4,Low Value
14927,0,212,212,308.2,1,308.2,308.2,20,20.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.341224592924118,False,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
14928,0,443,443,223.91000000000005,1,223.91000000000005,223.91000000000005,21,21.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.1160703539848327,True,Mid Spend,850.75,98.74685365259643,196.95410701200927,1,At-Risk
14929,0,237,237,612.8100000000001,1,612.8100000000001,612.8100000000001,23,23.0,0.0,1,0.0,United Kingdom,1,223.88,1,1.0,38,0.345742666721344,False,High Spend,2866.18,990.9607165033817,1976.5063471242313,4,Growing
14930,3,90,422,1017.0266666666666,4,3977.9,994.475,166,53.25,78.1302331580633,0,0.4285714285714285,Channel Islands,2,1258.83,1,0.2132701421800948,6,0.7245316982269288,False,High Spend,2866.18,2076.6382628240585,4141.928775578041,8,High Value
14931,0,56,56,243.0,1,243.0,243.0,8,8.0,0.0,1,0.3333333333333333,Channel Islands,3,621.6800000000001,1,1.0,6,0.525899988412857,False,Mid Spend,850.75,447.4094151422381,892.3739700924422,6,Growing
14932,1,181,201,313.53,2,566.13,283.065,28,15.0,0.0,0,0.0,Channel Islands,0,0.0,0,0.900497512437811,6,0.3922532439231873,True,Mid Spend,850.75,333.70944726765157,665.5953456431301,4,Growing
14933,3,259,260,295.0,4,1770.0,442.5,1,1.0,0.0,0,0.2,Channel Islands,0,0.0,0,0.9961538461538462,6,0.341224592924118,False,Mid Spend,850.75,290.2968224301934,579.007323426342,3,Low Value
14934,3,98,257,616.9666666666667,4,2341.4,585.35,88,33.75,48.67579823005816,0,0.4285714285714285,Channel Islands,1,1062.1,1,0.3813229571984435,6,0.7571956276893616,False,High Spend,2866.18,2170.258964170694,4328.6585897393625,8,High Value
