user_id,frequency,recency,T,monetary_value,total_orders,total_spend,avg_order_value,unique_products,avg_basket_size,interpurchase_std,is_one_time_buyer,cancellation_rate,country,actual_holdout_transactions,actual_holdout_revenue,purchased_in_holdout
15422,6,139,486,220.16333333333333,7,1619.97,231.42428571428573,80,16.857142857142858,47.50438576243952,0,0.125,United Kingdom,0,0.0,0
15423,1,397,437,69.84,2,223.39,111.695,12,6.0,0.0,0,0.3333333333333333,United Kingdom,1,43.5,1
15424,2,70,279,191.67000000000002,3,597.78,199.26,33,11.0,147.07821048680188,0,0.0,United Kingdom,0,0.0,0
15425,3,216,479,392.81,4,1941.1200000000001,485.28000000000003,114,35.0,48.26316746063538,0,0.0,United Kingdom,0,0.0,0
15426,5,73,402,196.628,6,1386.4099999999999,231.0683333333333,218,43.5,41.3255368991136,0,0.14285714285714285,United Kingdom,3,769.94,1
15428,2,203,538,242.265,3,668.97,222.99,35,12.666666666666666,116.67261889578035,0,0.0,United Kingdom,1,93.78,1
15430,1,283,344,118.00000000000001,2,954.75,477.375,36,18.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0
15431,0,318,318,153.24,1,153.24,153.24,2,2.0,0.0,1,0.0,United Kingdom,0,0.0,0
15432,0,357,357,149.57,1,149.57,149.57,6,6.0,0.0,1,0.6666666666666666,United Kingdom,1,171.19,1
15433,1,29,83,160.66,2,533.3,266.65,40,20.5,0.0,0,0.0,United Kingdom,0,0.0,0
15434,6,16,500,257.865,7,1832.54,261.7914285714286,70,13.0,103.89353524963268,0,0.2222222222222222,United Kingdom,4,734.5200000000001,1
15436,0,50,50,484.1,1,484.1,484.1,124,124.0,0.0,1,0.0,United Kingdom,2,583.65,1
15437,1,78,456,200.16,2,393.45000000000005,196.72500000000002,56,28.0,0.0,0,0.0,United Kingdom,0,0.0,0
15439,3,220,469,187.5666666666667,4,1269.0500000000002,317.26250000000005,49,14.25,127.08396174708015,0,0.0,United Kingdom,0,0.0,0
15440,0,24,24,125.8,1,125.8,125.8,20,20.0,0.0,1,0.0,United Kingdom,2,257.88,1
15441,2,212,546,476.32000000000005,3,1254.21,418.07,45,19.0,195.86857838867365,0,0.0,United Kingdom,0,0.0,0
15442,0,64,64,594.0,1,594.0,594.0,2,2.0,0.0,1,0.0,United Kingdom,0,0.0,0
15443,7,136,458,277.0814285714286,8,2338.35,292.29375,249,37.125,50.96684262948852,0,0.1111111111111111,United Kingdom,6,2775.88,1
15445,1,80,406,113.5,2,284.5,142.25,12,7.0,0.0,0,0.0,United Kingdom,0,0.0,0
15446,2,192,542,136.66,3,396.75,132.25,89,35.0,109.60155108391487,0,0.4,United Kingdom,0,0.0,0
15447,4,146,441,97.895,5,492.88,98.576,27,5.8,86.93052781771584,0,0.16666666666666666,United Kingdom,0,0.0,0
15448,1,128,490,494.64,2,788.81,394.405,49,24.5,0.0,0,0.0,United Kingdom,0,0.0,0
15449,1,1,77,301.78,2,647.7,323.85,30,20.0,0.0,0,0.3333333333333333,United Kingdom,1,326.82,1
15451,1,250,415,122.1,2,226.86,113.43,56,30.0,0.0,0,0.0,United Kingdom,0,0.0,0
15452,3,80,327,207.31000000000003,4,1493.63,373.4075,148,44.25,44.0,0,0.0,United Kingdom,2,291.48,1
15454,1,178,434,179.1,2,303.89,151.945,34,18.5,0.0,0,0.0,United Kingdom,0,0.0,0
15455,0,413,413,38.25,1,38.25,38.25,2,2.0,0.0,1,0.0,United Kingdom,0,0.0,0
15456,9,99,547,208.90111111111113,10,2091.52,209.152,128,22.7,32.835871306308356,0,0.0,United Kingdom,0,0.0,0
15457,0,78,78,237.07,1,237.07,237.07,56,56.0,0.0,1,0.0,United Kingdom,0,0.0,0
15458,0,218,218,208.79999999999998,1,208.79999999999998,208.79999999999998,6,6.0,0.0,1,0.0,United Kingdom,1,161.64,1
15459,1,233,313,105.0,2,202.82999999999998,101.41499999999999,6,3.5,0.0,0,0.0,United Kingdom,0,0.0,0
15460,0,170,170,214.26,1,214.26,214.26,53,53.0,0.0,1,0.0,United Kingdom,0,0.0,0
15461,1,276,447,219.7,2,429.7,214.85,1,1.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0
15462,1,3,261,105.0,2,607.45,303.725,32,17.5,0.0,0,0.0,United Kingdom,2,129.6,1
15464,0,154,154,1044.65,1,1044.65,1044.65,155,155.0,0.0,1,0.0,United Kingdom,0,0.0,0
15465,25,49,545,378.8976,26,9909.24,381.12461538461537,89,8.307692307692308,22.53123757512371,0,0.1875,United Kingdom,6,2191.16,1
15466,2,205,552,242.735,3,1225.93,408.6433333333334,172,66.66666666666667,60.81118318204309,0,0.0,United Kingdom,1,334.53,1
15468,0,208,208,962.97,1,962.97,962.97,56,56.0,0.0,1,0.6666666666666666,United Kingdom,2,467.51,1
15469,0,254,254,335.7,1,335.7,335.7,19,19.0,0.0,1,0.5,United Kingdom,2,538.55,1
15470,0,391,391,63.419999999999995,1,63.419999999999995,63.419999999999995,4,4.0,0.0,1,0.0,United Kingdom,0,0.0,0
15471,1,196,366,568.28,2,837.53,418.765,67,35.5,0.0,0,0.0,United Kingdom,1,454.48,1
15473,0,260,260,274.8,1,274.8,274.8,3,3.0,0.0,1,0.0,United Kingdom,7,1771.2,1
15474,0,411,411,150.35,1,150.35,150.35,19,19.0,0.0,1,0.0,United Kingdom,0,0.0,0
15476,3,196,258,457.5166666666666,4,2209.9799999999996,552.4949999999999,67,19.75,25.540817005987364,0,0.2,United Kingdom,0,0.0,0
15477,0,465,465,368.4,1,368.4,368.4,2,2.0,0.0,1,0.0,United Kingdom,0,0.0,0
15478,0,391,391,541.06,1,541.06,541.06,23,23.0,0.0,1,0.0,United Kingdom,2,1399.92,1
15479,0,549,549,147.4,1,147.4,147.4,9,9.0,0.0,1,0.0,United Kingdom,0,0.0,0
15480,1,285,492,1868.56,2,2686.75,1343.375,161,84.0,0.0,0,0.3333333333333333,Malta,1,905.5,1
15481,0,217,217,1993.34,1,1993.34,1993.34,38,38.0,0.0,1,0.0,Norway,0,0.0,0
15482,9,66,553,513.1955555555555,10,4799.84,479.98400000000004,43,6.4,69.03803299631298,0,0.09090909090909091,United Kingdom,8,9577.52,1
15483,6,82,500,89.37666666666667,7,696.37,99.48142857142857,190,30.857142857142858,60.34042315617837,0,0.0,United Kingdom,3,114.31,1
15484,1,356,550,372.19,2,1061.69,530.845,53,26.5,0.0,0,0.0,United Kingdom,4,3590.41,1
15485,5,152,554,537.292,6,3514.55,585.7583333333333,56,15.5,107.06306552681929,0,0.14285714285714285,United Kingdom,1,1296.37,1
15486,0,343,343,102.0,1,102.0,102.0,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0
15487,0,495,495,231.32,1,231.32,231.32,14,14.0,0.0,1,0.0,United Kingdom,0,0.0,0
15488,3,272,399,100.87333333333333,4,340.6,85.15,8,2.25,46.8081189538738,0,0.0,United Kingdom,1,91.32000000000001,1
15489,5,27,509,283.918,6,1633.5900000000001,272.26500000000004,66,14.5,52.94808778416837,0,0.3333333333333333,United Kingdom,2,786.02,1
15490,0,246,246,210.85,1,210.85,210.85,22,22.0,0.0,1,0.5,United Kingdom,0,0.0,0
15491,2,34,51,403.475,3,1644.92,548.3066666666667,80,30.0,12.020815280171307,0,0.0,United Kingdom,3,1455.17,1
15493,5,65,470,531.54,6,3079.23,513.205,233,73.83333333333333,45.856297277473246,0,0.14285714285714285,United Kingdom,3,1033.96,1
15494,2,294,545,764.205,3,2422.02,807.34,219,80.0,117.37972567696688,0,0.25,United Kingdom,2,1280.58,1
15495,0,195,195,246.5,1,246.5,246.5,20,20.0,0.0,1,0.0,United Kingdom,0,0.0,0
15496,0,447,447,146.14000000000001,1,146.14000000000001,146.14000000000001,22,22.0,0.0,1,0.0,United Kingdom,0,0.0,0
15497,7,135,537,1156.2557142857145,8,8365.789999999999,1045.7237499999999,65,14.5,33.57011142299621,0,0.2,United Kingdom,1,291.6,1
15498,29,5,539,533.5375862068965,30,18799.31,626.6436666666667,502,24.233333333333334,19.51556155628484,0,0.14285714285714285,United Kingdom,14,6173.55,1
15499,0,539,539,158.65,1,158.65,158.65,40,40.0,0.0,1,0.0,United Kingdom,0,0.0,0
15501,1,220,231,166.1,2,399.95,199.975,64,34.0,0.0,0,0.0,United Kingdom,0,0.0,0
15502,5,91,370,726.638,6,5259.4,876.5666666666666,154,32.666666666666664,53.23344813179022,0,0.5384615384615384,United Kingdom,6,4283.5199999999995,1
15503,1,178,542,141.04,2,257.3,128.65,112,58.0,0.0,0,0.0,United Kingdom,0,0.0,0
15504,2,336,481,95.455,3,338.62,112.87333333333333,32,14.0,18.384776310850235,0,0.25,United Kingdom,1,52.83,1
15506,2,197,293,431.37,3,1058.25,352.75,82,34.666666666666664,16.263455967290593,0,0.0,United Kingdom,3,972.08,1
15508,5,5,51,137.77,6,1000.27,166.71166666666667,78,15.333333333333334,11.945710527214361,0,0.0,United Kingdom,0,0.0,0
15509,0,196,196,152.41,1,152.41,152.41,26,26.0,0.0,1,0.0,United Kingdom,0,0.0,0
15510,0,146,146,250.0,1,250.0,250.0,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0
15512,2,175,492,136.39000000000001,3,311.78000000000003,103.92666666666668,28,9.666666666666666,180.31222920256963,0,0.0,United Kingdom,1,19.799999999999997,1
15513,27,15,511,610.1774074074075,28,17748.29,633.8675000000001,219,13.571428571428571,20.347900064553027,0,0.125,United Kingdom,7,8688.76,1
15514,12,41,551,364.3225,13,4866.5,374.34615384615387,128,18.384615384615383,44.523402086243735,0,0.13333333333333333,United Kingdom,5,1521.78,1
15515,0,203,203,171.81,1,171.81,171.81,7,7.0,0.0,1,0.0,United Kingdom,0,0.0,0
15517,0,49,49,267.03,1,267.03,267.03,27,27.0,0.0,1,0.0,United Kingdom,0,0.0,0
15518,10,31,535,300.151,11,3242.61,294.7827272727273,213,30.90909090909091,45.90920992083784,0,0.3125,United Kingdom,4,947.38,1
15519,1,199,262,197.5,2,344.61,172.305,34,18.5,0.0,0,0.0,United Kingdom,0,0.0,0
15521,11,28,519,474.86363636363626,12,5755.22,479.6016666666667,176,28.0,45.16434635659174,0,0.25,United Kingdom,4,1332.42,1
15523,14,204,553,1191.7914285714287,15,16847.18,1123.1453333333334,63,13.333333333333334,21.47167825375946,0,0.11764705882352941,United Kingdom,1,412.01000000000005,1
15524,0,422,422,151.4,1,151.4,151.4,8,8.0,0.0,1,0.0,United Kingdom,1,440.0,1
15525,1,189,198,274.93,2,430.78,215.39,66,34.0,0.0,0,0.0,United Kingdom,2,456.94,1
15527,17,35,540,219.27588235294115,18,4025.55,223.64166666666668,150,11.777777777777779,27.963211125880882,0,0.25,United Kingdom,5,1528.49,1
15528,0,70,70,229.33,1,229.33,229.33,26,26.0,0.0,1,0.0,United Kingdom,0,0.0,0
15529,7,26,210,275.43,8,2749.07,343.63375,295,51.75,16.948100048031794,0,0.0,United Kingdom,4,2032.04,1
15530,1,62,328,548.09,2,859.46,429.73,71,40.0,0.0,0,0.0,United Kingdom,3,949.22,1
15532,6,174,365,352.93833333333333,7,2516.17,359.45285714285717,296,58.285714285714285,18.60824190155176,0,0.0,United Kingdom,3,1201.03,1
15534,0,541,541,162.25,1,162.25,162.25,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0
15535,4,52,265,176.0825,5,919.36,183.872,75,20.8,40.26060936780102,0,0.4444444444444444,United Kingdom,1,125.01,1
15536,0,225,225,259.09,1,259.09,259.09,16,16.0,0.0,1,0.0,United Kingdom,0,0.0,0
15538,5,353,479,562.5,6,3358.4,559.7333333333333,3,2.3333333333333335,25.46958971008367,0,0.45454545454545453,United Kingdom,0,0.0,0
15540,0,191,191,247.38,1,247.38,247.38,16,16.0,0.0,1,0.0,United Kingdom,1,213.3,1
15542,2,328,553,281.26,3,855.71,285.2366666666667,212,74.33333333333333,159.0990257669732,0,0.25,United Kingdom,0,0.0,0
15543,1,104,275,127.86,2,242.26,121.13,50,27.0,0.0,0,0.0,United Kingdom,0,0.0,0
15544,14,27,496,396.9592857142857,15,6020.65,401.37666666666667,147,26.4,27.69615357909692,0,0.21052631578947367,United Kingdom,5,1787.24,1
15545,0,187,187,135.32999999999998,1,135.32999999999998,135.32999999999998,31,31.0,0.0,1,0.0,United Kingdom,1,153.64000000000001,1
15546,1,422,422,539.5500000000001,2,1079.1000000000001,539.5500000000001,6,6.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0
15547,18,10,549,378.25388888888887,19,7475.18,393.4305263157895,448,46.421052631578945,20.298507624076848,0,0.09523809523809523,United Kingdom,7,2527.47,1
15548,0,411,411,158.09,1,158.09,158.09,23,23.0,0.0,1,0.0,United Kingdom,0,0.0,0
15549,5,132,513,262.36,6,1583.0,263.8333333333333,94,17.0,41.46323672845621,0,0.14285714285714285,United Kingdom,2,747.41,1
15550,8,117,552,201.62125000000003,9,1773.3200000000002,197.03555555555556,141,20.22222222222222,64.21267676357104,0,0.18181818181818182,United Kingdom,3,437.73,1
15551,5,210,366,192.576,6,1243.75,207.29166666666666,95,18.333333333333332,44.66206443952183,0,0.25,United Kingdom,1,436.06,1
15552,1,33,439,90.12,2,252.52,126.26,29,15.0,0.0,0,0.0,United Kingdom,0,0.0,0
15554,0,93,93,217.2,1,217.2,217.2,14,14.0,0.0,1,0.0,United Kingdom,0,0.0,0
15555,25,6,549,290.7084,26,8215.1,315.9653846153846,500,36.80769230769231,28.34736907251418,0,0.23529411764705882,United Kingdom,10,3018.68,1
15558,0,455,455,202.68,1,202.68,202.68,23,23.0,0.0,1,0.5,United Kingdom,0,0.0,0
15559,0,384,384,1109.4,1,1109.4,1109.4,62,62.0,0.0,1,0.0,United Kingdom,0,0.0,0
15560,1,213,213,40.2,2,153.51999999999998,76.75999999999999,10,5.0,0.0,0,0.0,United Kingdom,0,0.0,0
15561,4,31,479,265.82,5,1399.55,279.90999999999997,49,13.6,64.04946005497106,0,0.0,United Kingdom,3,534.84,1
15562,2,167,542,156.435,3,671.4300000000001,223.81000000000003,32,10.666666666666666,161.92745289171938,0,0.0,United Kingdom,0,0.0,0
15563,4,16,496,441.46000000000004,5,2194.64,438.928,151,40.8,42.83592728851176,0,0.16666666666666666,United Kingdom,1,625.8199999999999,1
15564,1,279,492,35.7,2,70.74000000000001,35.370000000000005,4,2.0,0.0,0,0.0,United Kingdom,0,0.0,0
15566,1,208,540,89.65,2,227.87,113.935,9,6.0,0.0,0,0.0,United Kingdom,0,0.0,0
15569,5,148,465,447.408,6,2496.24,416.03999999999996,108,19.166666666666668,41.00609710762535,0,0.0,United Kingdom,4,1087.21,1
15570,20,22,437,317.699,21,7096.39,337.92333333333335,392,28.428571428571427,19.094984185713052,0,0.08695652173913043,United Kingdom,4,1640.1,1
15571,9,202,549,347.0733333333334,10,3241.92,324.192,410,52.5,49.71781482638905,0,0.0,United Kingdom,4,650.4300000000001,1
15572,5,64,420,400.878,6,2305.32,384.22,174,36.666666666666664,75.5367460246998,0,0.0,United Kingdom,4,1659.8799999999999,1
15573,2,434,545,159.575,3,597.23,199.07666666666668,104,36.666666666666664,29.698484809834994,0,0.0,United Kingdom,2,583.24,1
15574,4,174,280,211.16750000000002,5,989.3399999999999,197.868,186,42.2,23.22355126446714,0,0.16666666666666666,United Kingdom,1,112.1,1
15575,0,435,435,30.1,1,30.1,30.1,3,3.0,0.0,1,0.0,United Kingdom,0,0.0,0
15577,2,121,542,21.924999999999997,3,166.8,55.6,24,8.0,293.4493141924172,0,0.0,United Kingdom,2,229.23,1
15579,3,129,248,158.46666666666667,4,1118.38,279.595,125,33.5,32.18695387886216,0,0.3333333333333333,United Kingdom,1,132.25,1
15580,7,192,486,182.2428571428572,8,1375.39,171.92375,150,26.75,17.37677705883289,0,0.42857142857142855,United Kingdom,0,0.0,0
15581,31,42,553,136.18096774193543,32,4418.49,138.0778125,522,19.875,25.64622842170101,0,0.10810810810810811,United Kingdom,2,86.67,1
15582,0,36,36,303.61,1,303.61,303.61,22,22.0,0.0,1,0.0,United Kingdom,2,379.3,1
15583,0,192,192,95.96,1,95.96,95.96,37,37.0,0.0,1,0.0,United Kingdom,0,0.0,0
15584,1,215,486,195.35,2,547.34,273.67,93,47.0,0.0,0,0.0,United Kingdom,4,720.86,1
15586,2,408,516,229.44,3,1139.1000000000001,379.70000000000005,30,12.666666666666666,18.384776310850235,0,0.25,United Kingdom,0,0.0,0
15587,3,167,307,257.04,4,953.28,238.32,3,2.0,33.406586176980134,0,0.0,United Kingdom,3,568.8000000000001,1
15588,0,493,493,579.6,1,579.6,579.6,4,4.0,0.0,1,0.0,United Kingdom,0,0.0,0
15589,2,71,126,146.79,3,478.53,159.51,28,9.666666666666666,38.18376618407357,0,0.25,United Kingdom,0,0.0,0
15590,4,198,422,278.9,5,1496.6,299.32,75,17.4,74.32529851941396,0,0.16666666666666666,United Kingdom,0,0.0,0
15591,2,398,489,88.3,3,217.9,72.63333333333334,6,2.3333333333333335,16.97056274847714,0,0.0,United Kingdom,0,0.0,0
15594,0,50,50,267.91,1,267.91,267.91,15,15.0,0.0,1,0.5,United Kingdom,4,1503.87,1
15595,0,303,303,357.6,1,357.6,357.6,4,4.0,0.0,1,0.0,United Kingdom,0,0.0,0
15596,7,30,315,303.18142857142857,8,2710.8199999999997,338.85249999999996,82,19.125,21.39091930169035,0,0.4666666666666667,United Kingdom,1,16.9,1
15597,0,391,391,238.8,1,238.8,238.8,15,15.0,0.0,1,0.0,United Kingdom,1,324.57,1
15598,0,243,243,307.34,1,307.34,307.34,22,22.0,0.0,1,0.0,United Kingdom,1,240.68,1
15599,1,20,261,448.83,2,937.15,468.575,58,30.0,0.0,0,0.0,United Kingdom,1,312.90999999999997,1
15600,3,244,409,290.27666666666664,4,1199.31,299.8275,55,17.75,33.6501609703926,0,0.2,United Kingdom,0,0.0,0
15601,24,19,554,506.7008333333333,25,12163.77,486.55080000000004,246,27.96,17.55235439841437,0,0.13793103448275862,United Kingdom,5,2027.97,1
15602,11,16,553,192.88545454545454,12,2383.04,198.58666666666667,53,8.0,40.879868350615276,0,0.4,United Kingdom,4,754.92,1
15603,0,464,464,40.0,1,40.0,40.0,2,2.0,0.0,1,0.5,United Kingdom,1,48.480000000000004,1
15605,6,68,510,184.36666666666667,7,1233.9,176.27142857142857,59,10.142857142857142,72.61244154183679,0,0.125,United Kingdom,2,508.05,1
15606,13,38,463,295.02153846153846,14,4137.18,295.5128571428572,73,8.5,21.852360079077062,0,0.0,United Kingdom,3,1093.81,1
15607,8,152,516,168.15375,9,1708.97,189.88555555555556,95,12.11111111111111,68.50951445915065,0,0.3076923076923077,United Kingdom,0,0.0,0
15608,0,231,231,692.3,1,692.3,692.3,45,45.0,0.0,1,0.0,United Kingdom,4,1093.68,1
15611,16,7,499,103.5925,17,1837.93,108.11352941176472,27,3.588235294117647,20.037360937342356,0,0.22727272727272727,United Kingdom,7,1138.3500000000001,1
15613,0,426,426,433.71999999999997,1,433.71999999999997,433.71999999999997,27,27.0,0.0,1,0.0,United Kingdom,0,0.0,0
15614,3,253,442,606.46,4,3147.36,786.84,73,20.25,63.00264544710272,0,0.42857142857142855,United Kingdom,0,0.0,0
15615,33,28,553,456.9815151515151,34,15713.29,462.15558823529415,236,19.294117647058822,12.237547783668743,0,0.15,United Kingdom,13,5660.68,1
15616,0,254,254,317.11,1,317.11,317.11,13,13.0,0.0,1,0.0,United Kingdom,0,0.0,0
15617,2,212,323,311.70000000000005,3,828.55,276.18333333333334,41,14.0,50.91168824543142,0,0.0,United Kingdom,0,0.0,0
15620,2,36,225,437.505,3,1264.19,421.3966666666667,84,29.666666666666668,60.81118318204309,0,0.5,United Kingdom,1,678.17,1
15622,12,13,461,441.27583333333337,13,6745.05,518.85,296,29.153846153846153,49.27558557067925,0,0.4583333333333333,United Kingdom,4,1107.56,1
15623,6,209,545,304.80333333333334,7,2136.02,305.1457142857143,77,12.714285714285714,16.70628624201082,0,0.0,United Kingdom,1,301.03,1
15624,1,22,72,127.5,2,311.4,155.7,18,9.0,0.0,0,0.0,United Kingdom,2,276.73,1
15625,5,51,358,377.868,6,2397.47,399.5783333333333,101,23.833333333333332,57.7408001330082,0,0.14285714285714285,United Kingdom,3,838.93,1
15626,1,145,237,281.88,2,673.6,336.8,50,25.5,0.0,0,0.3333333333333333,United Kingdom,1,393.92,1
15627,1,273,338,286.74,2,566.9000000000001,283.45000000000005,23,12.0,0.0,0,0.0,United Kingdom,0,0.0,0
15628,9,71,542,318.61888888888893,10,3153.85,315.385,95,18.5,28.652128096259176,0,0.23076923076923078,United Kingdom,7,2179.23,1
15629,3,266,348,354.90000000000003,4,2240.9,560.225,39,19.25,24.419937209856485,0,0.0,United Kingdom,0,0.0,0
15630,1,20,460,396.86,2,691.9100000000001,345.95500000000004,41,20.5,0.0,0,0.3333333333333333,United Kingdom,1,789.49,1
15631,0,458,458,596.67,1,596.67,596.67,39,39.0,0.0,1,0.0,United Kingdom,0,0.0,0
15632,2,41,90,423.935,3,1242.5,414.1666666666667,51,21.333333333333332,4.949747468305833,0,0.25,United Kingdom,5,2042.81,1
15633,12,325,547,345.33916666666664,13,4335.96,333.5353846153846,77,13.538461538461538,10.457344816255253,0,0.2777777777777778,United Kingdom,0,0.0,0
15634,0,199,199,311.1,1,311.1,311.1,19,19.0,0.0,1,0.0,United Kingdom,1,243.55,1
15635,0,211,211,100.35,1,100.35,100.35,2,2.0,0.0,1,0.0,United Kingdom,0,0.0,0
15636,2,98,385,318.78999999999996,3,1026.52,342.17333333333335,28,13.333333333333334,15.556349186104045,0,0.0,United Kingdom,1,418.06,1
15637,3,229,540,95.11666666666667,4,574.23,143.5575,23,6.5,33.77869150810907,0,0.0,United Kingdom,1,223.36,1
15638,5,194,426,407.56,6,2265.2,377.5333333333333,20,4.166666666666667,64.40885032353862,0,0.3333333333333333,United Kingdom,0,0.0,0
15639,1,267,421,245.51999999999998,2,639.76,319.88,40,21.5,0.0,0,0.5,United Kingdom,1,425.32,1
15640,21,1,541,775.9414285714287,22,17750.97,806.8622727272727,239,23.272727272727273,21.141360950921367,0,0.15384615384615385,United Kingdom,7,5708.54,1
15641,10,76,549,461.33299999999997,11,4763.7300000000005,433.0663636363637,228,24.90909090909091,25.1740607239542,0,0.0,United Kingdom,1,581.82,1
15642,0,545,545,105.78000000000002,1,105.78000000000002,105.78000000000002,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0
15643,2,7,98,163.45,3,664.0,221.33333333333334,31,11.0,63.63961030678928,0,0.4,United Kingdom,0,0.0,0
15644,2,72,77,110.485,3,423.19,141.06333333333333,85,37.333333333333336,2.8284271247461903,0,0.0,United Kingdom,1,380.35,1
15645,1,230,241,17.700000000000003,2,443.16,221.58,16,8.0,0.0,0,0.3333333333333333,United Kingdom,1,611.59,1
15646,3,62,226,195.26666666666668,4,677.21,169.3025,58,15.25,61.27261487266014,0,0.2,United Kingdom,1,107.60000000000001,1
15647,0,231,231,169.0,1,169.0,169.0,11,11.0,0.0,1,0.0,United Kingdom,0,0.0,0
15648,1,20,83,340.5,2,639.5,319.75,23,12.0,0.0,0,0.5,United Kingdom,0,0.0,0
15649,3,152,203,374.0,4,1660.35,415.0875,8,2.75,12.662279942148386,0,0.0,United Kingdom,0,0.0,0
15650,1,337,444,194.8,2,553.88,276.94,33,18.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0
15651,2,76,412,274.40999999999997,3,840.0799999999999,280.02666666666664,44,14.666666666666666,12.020815280171307,0,0.0,United Kingdom,2,418.98,1
15652,3,203,301,322.17,4,1068.2,267.05,76,20.25,23.065125189341593,0,0.2,United Kingdom,1,337.74,1
15655,0,59,59,560.67,1,560.67,560.67,34,34.0,0.0,1,0.5,United Kingdom,0,0.0,0
15656,1,36,100,63.910000000000004,2,306.86,153.43,19,9.5,0.0,0,0.0,United Kingdom,2,441.64,1
15658,7,6,552,256.51714285714286,8,2117.27,264.65875,79,12.75,73.30724644230187,0,0.38461538461538464,United Kingdom,0,0.0,0
15659,1,202,469,117.6,2,226.04,113.02,8,5.0,0.0,0,0.0,United Kingdom,1,306.45,1
15660,9,20,488,181.42777777777778,10,1741.85,174.185,53,10.2,29.728400188671063,0,0.16666666666666666,United Kingdom,5,861.84,1
15661,7,133,394,127.85714285714285,8,1215.9499999999998,151.99374999999998,27,5.5,18.676443018131796,0,0.0,United Kingdom,0,0.0,0
15662,1,477,554,177.88000000000002,2,283.73,141.865,12,6.0,0.0,0,0.0,United Kingdom,0,0.0,0
15664,2,265,465,228.56,3,845.1,281.7,45,17.333333333333332,45.96194077712559,0,0.5,United Kingdom,1,386.43,1
15665,3,59,451,876.6166666666668,4,3221.2799999999997,805.3199999999999,156,60.0,58.44940832321003,0,0.0,United Kingdom,1,765.79,1
15666,1,288,311,226.68,2,632.94,316.47,62,32.5,0.0,0,0.0,United Kingdom,0,0.0,0
15668,0,33,33,76.32000000000001,1,76.32000000000001,76.32000000000001,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0
15669,0,79,79,198.8,1,198.8,198.8,11,11.0,0.0,1,0.0,United Kingdom,3,485.54,1
15670,1,112,372,173.05,2,325.20000000000005,162.60000000000002,19,9.5,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0
15671,2,58,86,338.47,3,1033.13,344.3766666666667,41,16.666666666666668,16.263455967290593,0,0.4,United Kingdom,4,1624.0,1
15672,0,541,541,45.300000000000004,1,45.300000000000004,45.300000000000004,3,3.0,0.0,1,0.0,United Kingdom,0,0.0,0
15673,6,30,471,739.4283333333333,7,5174.13,739.1614285714286,147,29.285714285714285,36.267984044700725,0,0.125,United Kingdom,2,1030.19,1
15674,10,31,547,508.412,11,5546.58,504.23454545454547,218,26.90909090909091,45.022093341923686,0,0.29411764705882354,United Kingdom,1,1066.94,1
15675,1,96,220,45.0,2,263.35,131.675,16,8.5,0.0,0,0.0,United Kingdom,2,278.69,1
15676,0,99,99,897.8,1,897.8,897.8,61,61.0,0.0,1,0.5,United Kingdom,2,2537.96,1
15677,1,237,279,307.75,2,648.4,324.2,32,19.5,0.0,0,0.0,United Kingdom,1,657.23,1
15678,1,211,338,756.76,2,1473.24,736.62,67,37.0,0.0,0,0.0,United Kingdom,1,352.7,1
15680,7,182,553,408.9142857142857,8,3173.9,396.7375,128,23.5,27.427827370860317,0,0.2,United Kingdom,2,854.79,1
15681,9,96,380,165.85777777777778,10,1909.22,190.922,36,5.2,36.006172310375405,0,0.09090909090909091,United Kingdom,4,1080.48,1
15682,1,415,503,190.76,2,318.24,159.12,25,12.5,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0
15683,0,289,289,330.79,1,330.79,330.79,16,16.0,0.0,1,0.0,United Kingdom,1,193.75,1
15684,2,363,551,32.275,3,173.95,57.98333333333333,9,3.6666666666666665,85.55992052357225,0,0.5,United Kingdom,0,0.0,0
15685,0,266,266,55.980000000000004,1,55.980000000000004,55.980000000000004,17,17.0,0.0,1,0.0,United Kingdom,0,0.0,0
15686,0,236,236,90.0,1,90.0,90.0,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0
15687,4,2,146,331.48749999999995,5,1679.45,335.89,69,19.4,30.543684562715523,0,0.2857142857142857,United Kingdom,4,1313.65,1
15688,0,234,234,190.57,1,190.57,190.57,26,26.0,0.0,1,0.0,United Kingdom,0,0.0,0
15689,1,177,433,103.5,2,370.43,185.215,19,10.5,0.0,0,0.0,United Kingdom,1,150.6,1
15691,3,68,549,136.5,4,571.3,142.825,12,3.5,30.315012782448235,0,0.2,United Kingdom,0,0.0,0
15693,0,475,475,37.5,1,37.5,37.5,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0
