user_id,frequency,recency,T,monetary_value,total_orders,total_spend,avg_order_value,unique_products,avg_basket_size,interpurchase_std,is_one_time_buyer,cancellation_rate,country,actual_holdout_transactions,actual_holdout_revenue,purchased_in_holdout,recency_ratio,country_enc,p_purchase,is_test
15964,0,479,479,269.21000000000004,1,269.21000000000004,269.21000000000004,20,20.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.07130195125937462,False
15965,9,183,552,216.64,10,2119.26,211.926,144,20.8,31.792731524324516,0,0.0909090909090909,United Kingdom,3,652.6800000000001,1,0.33152173913043476,38,0.6593298554420471,False
15966,0,266,266,426.53,1,426.53,426.53,27,27.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.3251613974571228,False
15967,10,134,554,257.351,11,2730.22,248.20181818181817,290,37.72727272727273,27.697773677078573,0,0.0833333333333333,United Kingdom,1,235.78,1,0.24187725631768953,38,0.7797950983047486,False
15968,0,204,204,401.8,1,401.8,401.8,69,69.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3720264554023743,False
15969,2,1,338,332.945,3,769.65,256.55,23,8.333333333333334,101.82337649086284,0,0.0,United Kingdom,2,357.4,1,0.0029585798816568047,38,0.6410251975059509,False
15970,1,119,414,314.1,2,1017.32,508.66,19,12.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.28743961352657005,38,0.3534222662448883,False
15971,9,58,547,289.03333333333336,10,2784.1800000000003,278.418,8,1.6,94.21119890968376,0,0.1666666666666666,United Kingdom,8,3113.7,1,0.10603290676416818,38,0.788719642162323,False
15972,4,272,416,266.185,5,1769.33,353.866,104,26.6,41.23509831846328,0,0.0,United Kingdom,0,0.0,0,0.6538461538461539,38,0.4409035205841064,False
15973,1,182,244,307.82000000000005,2,665.6200000000001,332.81000000000006,7,5.0,0.0,0,0.4,United Kingdom,0,0.0,0,0.7459016393442623,38,0.4243345081806183,False
15974,3,0,104,428.5366666666667,4,2054.85,513.7125,90,26.25,27.736858750286295,0,0.2,United Kingdom,3,1387.3,1,0.0,38,0.9146552085876465,True
15976,4,36,367,315.575,5,1462.66,292.532,239,62.4,73.12717233240551,0,0.0,United Kingdom,1,217.65,1,0.09809264305177112,38,0.7812864184379578,False
15978,1,248,460,1581.52,2,2180.64,1090.32,72,40.0,0.0,0,0.5,United Kingdom,1,1098.78,1,0.5391304347826087,38,0.5088638007640839,True
15979,0,418,418,329.22,1,329.22,329.22,22,22.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.10701623782515526,False
15980,4,70,372,725.7899999999998,5,4905.0,981.0,83,18.2,111.46112924842156,0,0.2857142857142857,United Kingdom,2,1638.68,1,0.1881720430107527,38,0.693056070804596,False
15981,16,26,436,449.718125,17,7576.49,445.6758823529412,124,13.235294117647058,24.5552947447185,0,0.2608695652173913,United Kingdom,4,1786.28,1,0.05963302752293578,38,0.9899999976158143,False
15982,0,421,421,324.51,1,324.51,324.51,45,45.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.14702318161725997,False
15983,6,176,549,415.72,7,2783.62,397.66,117,31.142857142857142,133.53451488909775,0,0.0,United Kingdom,1,326.75,1,0.3205828779599271,38,0.6515482187271118,False
15984,24,49,554,252.8358333333333,25,6387.72,255.5088,318,19.08,17.753087096313006,0,0.0384615384615384,United Kingdom,5,2005.3,1,0.08844765342960288,38,0.9808278918266297,False
15985,5,52,377,396.904,6,2472.44,412.0733333333333,48,15.666666666666666,77.92817205606713,0,0.0,United Kingdom,1,242.84,1,0.13793103448275862,38,0.7574880361557007,False
15986,0,197,197,186.3,1,186.3,186.3,11,11.0,0.0,1,0.0,United Kingdom,1,168.12,1,1.0,38,0.27609257251024244,False
15987,4,15,195,129.02,5,619.3000000000001,123.86,50,10.2,70.09755107467498,0,0.0,United Kingdom,3,916.69,1,0.07692307692307693,38,0.6548854112625122,False
15988,1,367,472,310.81,2,579.61,289.805,92,46.5,0.0,0,0.0,United Kingdom,1,156.78,1,0.777542372881356,38,0.3251613974571228,False
15989,1,191,553,228.15,2,368.31,184.155,81,41.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.3453887884267631,38,0.4011437177658081,True
15990,5,103,465,283.032,6,1607.01,267.835,95,24.666666666666668,83.45957105089865,0,0.0,United Kingdom,1,390.74,1,0.221505376344086,38,0.6659207701683044,False
15991,0,350,350,150.55,1,150.55,150.55,6,6.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.13224079087376595,False
15992,1,212,269,533.86,2,854.61,427.305,51,25.5,0.0,0,0.0,United Kingdom,1,41.989999999999995,1,0.7881040892193308,38,0.3720264554023743,False
15994,1,227,451,370.9500000000001,2,761.4100000000001,380.705,69,36.0,0.0,0,0.5,United Kingdom,1,414.27,1,0.5033259423503326,38,0.47205697894096377,True
15995,0,230,230,694.54,1,694.54,694.54,108,108.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3534222662448883,False
15996,3,79,213,209.0566666666667,4,980.99,245.2475,104,30.25,32.145502536643185,0,0.0,United Kingdom,3,405.41,1,0.37089201877934275,38,0.7481078624725341,False
15998,12,78,554,522.4191666666667,13,6969.34,536.103076923077,596,90.53846153846152,30.215764498725232,0,0.2352941176470588,United Kingdom,3,1304.8,1,0.1407942238267148,38,0.9553707480430603,False
15999,0,551,551,20.4,1,20.4,20.4,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.040914416685700415,False
16001,0,197,197,583.39,1,583.39,583.39,29,29.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.3952172458171844,True
16002,0,441,441,169.21,1,169.21,169.21,42,42.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.14887306541204454,True
16003,5,175,552,734.318,6,4059.46,676.5766666666667,102,20.0,91.90484209224236,0,0.0,United Kingdom,4,1554.37,1,0.3170289855072464,38,0.6593298554420471,False
16004,4,290,499,422.9125,5,2146.39,429.278,63,18.0,37.815340802378074,0,0.0,United Kingdom,0,0.0,0,0.5811623246492986,38,0.36695637702941897,True
16005,6,86,266,281.8466666666667,7,1941.28,277.3257142857143,211,47.714285714285715,37.270184687852925,0,0.125,United Kingdom,3,423.79,1,0.3233082706766917,38,0.8833997964859008,False
16006,1,27,203,101.4,2,332.82,166.41,75,37.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.1330049261083744,38,0.6328815937042236,False
16007,3,31,359,455.46333333333337,4,1723.22,430.805,230,87.25,54.12331598611945,0,0.0,United Kingdom,3,1329.84,1,0.08635097493036212,38,0.8014243245124817,False
16008,12,20,446,392.3374999999999,13,4999.5,384.5769230769231,58,17.384615384615383,48.26528647783911,0,0.0,United Kingdom,2,339.63,1,0.04484304932735426,38,0.9568135499954223,False
16010,10,61,227,158.30599999999998,11,1694.86,154.07818181818183,122,25.09090909090909,33.65990031014484,0,0.0833333333333333,United Kingdom,0,0.0,0,0.2687224669603524,38,0.8180935144424438,False
16011,19,0,554,172.8163157894737,20,3465.01,173.25050000000002,155,15.25,20.56923837314989,0,0.0476190476190476,United Kingdom,9,2134.2999999999997,1,0.0,38,0.9553707480430603,True
16012,1,217,345,587.97,2,1563.3000000000002,781.6500000000001,138,71.5,0.0,0,0.0,United Kingdom,3,1415.29,1,0.6289855072463768,38,0.5657392382621765,False
16013,59,0,547,520.8332203389831,60,31749.16,529.1526666666666,35,1.8166666666666669,12.152041868193818,0,0.0769230769230769,United Kingdom,24,24329.28,1,0.0,38,0.9808278918266297,False
16014,2,107,493,230.08,3,707.0799999999999,235.6933333333333,168,64.0,107.48023074035522,0,0.0,United Kingdom,2,393.2000000000001,1,0.21703853955375255,38,0.6387472748756409,False
16016,6,12,218,188.88333333333333,7,1408.96,201.28,127,26.142857142857142,52.89990548195715,0,0.2222222222222222,United Kingdom,4,674.44,1,0.05504587155963303,38,0.8068381071090698,False
16017,3,233,519,249.28333333333333,4,1333.7,333.425,81,23.75,105.70241246064349,0,0.0,United Kingdom,1,211.88,1,0.4489402697495183,38,0.4243345081806183,False
16018,1,212,548,93.45,2,289.23,144.615,26,14.0,0.0,0,0.0,United Kingdom,2,408.9,1,0.38686131386861317,38,0.3251613974571228,True
16019,23,48,541,660.0691304347827,24,16032.42,668.0175,192,13.416666666666666,22.624359882194486,0,0.2258064516129032,United Kingdom,3,1296.74,1,0.08872458410351201,38,0.9808278918266297,False
16021,1,211,360,338.59,2,487.03,243.515,117,60.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.5861111111111111,38,0.489336234331131,True
16022,0,76,76,602.63,1,602.63,602.63,68,68.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.5200910687446594,False
16023,1,8,82,322.85,2,500.69000000000005,250.34500000000003,59,32.5,0.0,0,0.0,United Kingdom,1,219.12,1,0.0975609756097561,38,0.6944207668304443,True
16024,1,227,227,33.93,2,232.96,116.48,21,10.5,0.0,0,0.0,United Kingdom,1,245.75,1,1.0,38,0.3534222662448883,False
16027,11,34,516,137.80090909090907,12,1630.41,135.8675,14,2.1666666666666665,49.535478561972496,0,0.2,United Kingdom,3,417.9500000000001,1,0.06589147286821706,38,0.799975049495697,True
16028,0,411,411,82.2,1,82.2,82.2,5,5.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.06187871024012566,True
16029,72,2,547,868.9929166666666,73,65158.29,892.5793150684932,38,3.219178082191781,7.158172715136057,0,0.119047619047619,United Kingdom,33,44462.58,1,0.003656307129798903,38,0.9553707480430603,False
16030,0,125,125,331.24,1,331.24,331.24,28,28.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.37661305665969846,False
16031,0,63,63,305.63,1,305.63,305.63,39,39.0,0.0,1,0.0,United Kingdom,1,242.27,1,1.0,38,0.5615065217018127,True
16032,5,272,339,311.25199999999995,6,1965.72,327.62,130,34.0,8.426149773176359,0,0.0,United Kingdom,0,0.0,0,0.8023598820058997,38,0.3534222662448883,False
16033,17,16,301,280.2982352941176,18,5095.36,283.0755555555555,328,33.888888888888886,12.701030527897656,0,0.28,United Kingdom,9,5513.45,1,0.053156146179401995,38,1.0,False
16034,5,12,225,140.73,6,911.32,151.88666666666666,43,9.166666666666666,51.24743896040074,0,0.1428571428571428,United Kingdom,0,0.0,0,0.05333333333333334,38,0.6344342827796936,False
16035,0,376,376,217.73,1,217.73,217.73,21,21.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.13224079087376595,False
16036,2,79,436,568.985,3,1986.65,662.2166666666667,88,32.0,25.45584412271571,0,0.0,United Kingdom,1,570.19,1,0.1811926605504587,38,0.6802966713905334,False
16037,4,85,464,288.905,5,1509.34,301.86800000000005,62,14.2,67.23590310739246,0,0.2857142857142857,United Kingdom,0,0.0,0,0.18318965517241378,38,0.6443122506141663,True
16038,0,17,17,316.95,1,316.95,316.95,19,19.0,0.0,1,0.0,United Kingdom,2,154.83,1,1.0,38,0.5943151354789734,True
16039,1,239,444,312.92,2,456.4,228.2,27,16.0,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0,0.5382882882882883,38,0.3720264554023743,False
16040,4,84,425,287.7075,5,1525.78,305.156,69,16.4,56.694355980114985,0,0.1666666666666666,United Kingdom,2,891.12,1,0.1976470588235294,38,0.6944207668304443,False
16042,3,148,269,149.55,4,1092.8,273.2,50,15.25,37.36308338453881,0,0.4285714285714285,United Kingdom,4,1152.52,1,0.550185873605948,38,0.5522362351417541,False
16043,6,27,297,205.77333333333337,7,1759.09,251.29857142857145,48,9.285714285714286,26.09725400624875,0,0.0,United Kingdom,1,97.5,1,0.09090909090909091,38,0.9264012336730957,False
16044,0,251,251,340.84000000000003,1,340.84000000000003,340.84000000000003,19,19.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3144947290420532,False
16045,5,61,314,446.912,6,2955.48,492.58,103,19.833333333333332,53.88135113376427,0,0.1428571428571428,United Kingdom,2,479.45,1,0.1942675159235669,38,0.8300189852714539,False
16046,0,378,378,235.78,1,235.78,235.78,22,22.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.14003299847245215,False
16047,0,498,498,107.14,1,107.14,107.14,1,1.0,0.0,1,0.0,EIRE,0,0.0,0,1.0,10,0.03895348906517029,False
16048,3,189,365,205.93,4,818.7900000000001,204.6975,30,9.0,79.5885251360605,0,0.2,United Kingdom,0,0.0,0,0.5178082191780822,38,0.4840425670146942,False
16049,2,191,332,273.85,3,777.34,259.11333333333334,175,61.0,89.09545442950498,0,0.0,United Kingdom,3,1074.81,1,0.5753012048192772,38,0.647103774547577,True
16050,1,199,217,72.2,2,162.8,81.4,9,5.5,0.0,0,0.0,United Kingdom,1,137.9,1,0.9170506912442397,38,0.27609257251024244,False
16051,0,497,497,188.44,1,188.44,188.44,12,12.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.03436165302991867,False
16053,3,229,426,496.74333333333334,4,2122.8900000000003,530.7225000000001,101,27.5,86.9329243344162,0,0.3333333333333333,United Kingdom,2,1511.95,1,0.5375586854460094,38,0.5347936272621154,False
16054,2,234,433,437.75,3,1327.98,442.66,49,17.333333333333332,7.0710678118654755,0,0.5,United Kingdom,1,783.9,1,0.5404157043879908,38,0.47205697894096377,False
16055,0,36,36,134.8,1,134.8,134.8,8,8.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3952172458171844,False
16057,5,27,517,442.398,6,2651.27,441.8783333333334,128,26.166666666666668,90.7981277340012,0,0.5,United Kingdom,4,1203.58,1,0.05222437137330754,38,0.8300189852714539,False
16058,0,222,222,62.7,1,62.7,62.7,2,2.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.19029321074485778,True
16059,8,70,385,255.45125,9,2241.41,249.04555555555555,192,33.666666666666664,22.320714274285347,0,0.0,United Kingdom,3,812.16,1,0.18181818181818182,38,0.9664818644523621,False
16060,2,216,310,98.175,3,541.95,180.65,22,8.0,23.33452377915607,0,0.0,United Kingdom,0,0.0,0,0.6967741935483871,38,0.4517854869365692,False
16061,0,247,247,89.65,1,89.65,89.65,3,3.0,0.0,1,0.6666666666666666,United Kingdom,0,0.0,0,1.0,38,0.17281114012002946,False
16062,5,57,352,348.938,6,2288.01,381.335,115,24.5,54.27061820174891,0,0.0,United Kingdom,2,575.44,1,0.16193181818181818,38,0.8103627324104309,False
16063,0,76,76,335.32,1,335.32,335.32,23,23.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.4633759021759033,False
16064,0,541,541,109.31,1,109.31,109.31,17,17.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.04463358521461487,False
16065,7,181,279,222.62857142857143,8,1992.13,249.01625,214,42.625,11.85829024855808,0,0.2,United Kingdom,0,0.0,0,0.6487455197132617,38,0.6482187509536743,False
16067,2,378,491,704.015,3,3269.11,1089.7033333333334,60,22.0,3.5355339059327378,0,0.5,United Kingdom,0,0.0,0,0.769857433808554,38,0.32696239948272704,False
16068,0,409,409,115.73,1,115.73,115.73,34,34.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1253307618200779,False
16069,0,233,233,457.7,1,457.7,457.7,25,25.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3534222662448883,False
16071,2,343,471,243.13,3,750.5600000000001,250.1866666666667,47,17.333333333333332,50.204581464244875,0,0.0,United Kingdom,1,326.24,1,0.7282377919320594,38,0.31152503490447997,True
16072,3,104,365,811.1833333333334,4,4180.09,1045.0225,414,126.0,75.36798613027506,0,0.0,United Kingdom,0,0.0,0,0.28493150684931506,38,0.6753249645233155,False
16073,0,113,113,122.4,1,122.4,122.4,1,1.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.2938306599855423,False
16074,0,206,206,252.5,1,252.5,252.5,23,23.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3251613974571228,False
16075,1,318,380,267.23,2,736.9300000000001,368.465,41,20.5,0.0,0,0.3333333333333333,United Kingdom,0,0.0,0,0.8368421052631579,38,0.31359543204307555,True
16076,0,24,24,305.45000000000005,1,305.45000000000005,305.45000000000005,16,16.0,0.0,1,0.0,United Kingdom,9,1929.28,1,1.0,38,0.5943151354789734,False
16077,0,441,441,2300.4,1,2300.4,2300.4,8,8.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.1708638198673725,False
16078,1,99,485,79.2,2,362.99,181.495,39,19.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.20412371134020618,38,0.30664960145950315,False
16080,2,90,266,104.505,3,515.6600000000001,171.88666666666668,24,8.333333333333334,33.23401871576773,0,0.4,United Kingdom,1,86.9,1,0.3383458646616541,38,0.6526631951332093,True
16081,5,1,490,474.424,6,2471.91,411.985,155,34.0,56.51725400264949,0,0.0,United Kingdom,2,1807.05,1,0.0020408163265306124,38,0.8507982015609741,True
16082,0,486,486,106.75,1,106.75,106.75,16,16.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.025,False
16083,2,176,204,330.84000000000003,3,1371.78,457.26,51,19.0,10.606601717798211,0,0.0,United Kingdom,1,979.64,1,0.8627450980392157,38,0.4860787630081177,False
16084,0,115,115,436.18,1,436.18,436.18,38,38.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.4517854869365692,False
16085,8,52,504,176.575,9,1668.24,185.36,195,28.77777777777778,37.79054114457743,0,0.1,United Kingdom,3,656.47,1,0.10317460317460317,38,0.9418827295303345,False
16086,7,16,553,266.9785714285714,8,2153.4,269.175,63,14.125,45.65971445168622,0,0.1111111111111111,United Kingdom,2,534.33,1,0.028933092224231464,38,0.9287781476974487,False
16087,4,205,505,348.39,5,1739.92,347.98400000000004,6,2.0,86.47350268531203,0,0.0,United Kingdom,0,0.0,0,0.40594059405940597,38,0.4909145951271057,False
16088,1,391,407,712.28,2,1437.4299999999998,718.7149999999999,3,3.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.9606879606879607,38,0.289328396320343,False
16089,1,202,325,108.84,2,263.49,131.745,42,23.0,0.0,0,0.0,United Kingdom,0,0.0,0,0.6215384615384615,38,0.4243345081806183,False
16090,0,440,440,180.56,1,180.56,180.56,18,18.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.08668656721711158,True
16091,0,14,14,157.25,1,157.25,157.25,10,10.0,0.0,1,0.0,United Kingdom,1,157.81,1,1.0,38,0.479152911901474,False
16092,4,13,395,264.23,5,1363.81,272.762,55,15.2,108.03085978861164,0,0.375,United Kingdom,1,224.13,1,0.03291139240506329,38,0.6627930641174317,False
16094,7,35,418,362.1614285714286,8,2869.43,358.67875,81,18.625,47.950371168929394,0,0.5,United Kingdom,3,826.13,1,0.08373205741626795,38,0.9264012336730957,False
16095,0,272,272,447.05,1,447.05,447.05,30,30.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.24408171325922012,True
16096,3,80,461,336.02333333333337,4,1584.97,396.2425,58,16.5,61.80884510596629,0,0.0,United Kingdom,0,0.0,0,0.1735357917570499,38,0.5453001499176026,False
16097,0,56,56,185.05,1,185.05,185.05,10,10.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3952172458171844,False
16098,10,1,540,307.26000000000005,11,3227.29,293.39,75,10.636363636363637,14.615440845595836,0,0.0,United Kingdom,3,783.41,1,0.001851851851851852,38,0.9808278918266297,False
16099,4,41,462,255.775,5,1159.6,231.92,36,9.8,59.92425774814959,0,0.1666666666666666,United Kingdom,2,413.6,1,0.08874458874458875,38,0.6627930641174317,False
16100,0,278,278,582.64,1,582.64,582.64,37,37.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.29597687125205996,True
16101,2,250,377,557.475,3,1938.46,646.1533333333333,94,38.666666666666664,24.041630560342615,0,0.25,United Kingdom,1,1290.7,1,0.6631299734748011,38,0.5943423986434937,False
16103,18,2,516,298.16,19,5567.33,293.01736842105265,105,9.526315789473683,34.61704593521876,0,0.2083333333333333,United Kingdom,3,624.38,1,0.003875968992248062,38,0.9882352948188782,False
16104,7,234,549,255.19285714285712,8,2476.25,309.53125,162,25.375,43.79388954985343,0,0.2,United Kingdom,1,298.21,1,0.4262295081967213,38,0.47205697894096377,False
16105,4,64,420,447.66,5,2386.19,477.238,92,22.0,68.02634293663986,0,0.0,United Kingdom,0,0.0,0,0.1523809523809524,38,0.6853790879249573,False
16108,2,250,447,533.115,3,1393.42,464.47333333333336,79,29.0,69.29646455628166,0,0.5,United Kingdom,1,842.5,1,0.5592841163310962,38,0.46541209816932677,False
16109,2,34,514,305.93999999999994,3,939.48,313.16,30,10.333333333333334,212.8391411371508,0,0.25,United Kingdom,0,0.0,0,0.06614785992217899,38,0.588936722278595,True
16110,2,78,338,339.09000000000003,3,1138.82,379.6066666666666,235,90.66666666666669,115.25840533340724,0,0.0,United Kingdom,1,642.77,1,0.23076923076923078,38,0.6593298554420471,False
16111,0,244,244,549.33,1,549.33,549.33,72,72.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3534222662448883,True
16112,1,149,154,64.14,2,136.14,68.07,10,5.0,0.0,0,0.0,United Kingdom,2,59.599999999999994,1,0.9675324675324676,38,0.29147718846797943,False
16115,6,28,390,201.69000000000003,7,1399.22,199.88857142857145,158,32.857142857142854,30.886890422961,0,0.0,United Kingdom,5,1154.58,1,0.07179487179487179,38,0.9529938340187073,False
16116,0,27,27,612.78,1,612.78,612.78,34,34.0,0.0,1,0.5,United Kingdom,0,0.0,0,1.0,38,0.66639404296875,False
16117,2,5,407,260.45,3,654.4,218.13333333333333,64,29.666666666666668,16.263455967290593,0,0.25,United Kingdom,0,0.0,0,0.012285012285012284,38,0.6593298554420471,False
16118,0,468,468,4376.25,1,4376.25,4376.25,41,41.0,0.0,1,0.8,United Kingdom,0,0.0,0,1.0,38,0.19516560882329942,False
16119,5,210,539,222.81,6,1297.45,216.24166666666667,31,6.333333333333333,52.524280099778615,0,0.0,United Kingdom,2,423.36,1,0.38961038961038963,38,0.6104634523391723,True
16120,1,238,238,58.66,2,1658.37,829.1850000000001,60,30.5,0.0,0,0.0,United Kingdom,4,1309.14,1,1.0,38,0.43318129777908326,False
16121,3,31,381,243.41666666666663,4,881.3199999999999,220.33,159,46.75,101.03629710818451,0,0.2,United Kingdom,1,568.72,1,0.08136482939632546,38,0.7099282026290894,False
16122,3,148,241,115.58,4,461.04,115.26,20,8.75,21.1266025033211,0,0.0,United Kingdom,2,434.58,1,0.6141078838174274,38,0.5200910687446594,False
16124,3,133,548,436.4966666666666,4,1772.49,443.1225,63,20.5,33.30665599145813,0,0.3333333333333333,United Kingdom,0,0.0,0,0.2427007299270073,38,0.6310431599617005,False
16125,13,183,541,277.12615384615384,14,4292.35,306.5964285714286,168,20.214285714285715,15.429741510372851,0,0.0,United Kingdom,0,0.0,0,0.33826247689463956,38,0.6593298554420471,False
16126,12,0,553,835.5608333333333,13,10200.83,784.6792307692308,128,23.23076923076923,28.05676065018587,0,0.0,United Kingdom,2,4443.77,1,0.0,38,0.9808278918266297,False
16127,0,542,542,145.06,1,145.06,145.06,35,35.0,0.0,1,0.0,United Kingdom,1,656.25,1,1.0,38,0.14645927101373674,False
16128,6,98,327,330.77500000000003,7,2309.13,329.8757142857143,102,16.142857142857142,38.51060460011848,0,0.3,United Kingdom,4,1491.92,1,0.2996941896024465,38,0.7631679534912109,True
16129,2,223,323,474.5549999999999,3,1396.05,465.35,91,32.0,38.890872965260115,0,0.0,United Kingdom,0,0.0,0,0.6904024767801857,38,0.5018329620361328,False
16130,3,238,433,259.8433333333333,4,987.48,246.87,53,13.75,58.157831229623184,0,0.0,United Kingdom,0,0.0,0,0.5496535796766744,38,0.4243345081806183,False
16131,7,23,553,971.0614285714286,8,8115.400000000001,1014.425,117,22.0,71.60506765785306,0,0.2727272727272727,United Kingdom,4,1842.02,1,0.04159132007233273,38,0.8507982015609741,False
16132,1,360,443,310.8,2,664.2,332.1,14,8.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.8126410835214447,38,0.2062476858496666,False
16133,34,1,434,435.3226470588236,35,15194.59,434.1311428571428,191,9.257142857142858,12.889527869505237,0,0.2708333333333333,United Kingdom,21,7797.67,1,0.002304147465437788,38,0.9899999976158143,False
16134,3,175,356,301.37000000000006,4,1810.78,452.695,71,24.25,25.238858928247925,0,0.3333333333333333,United Kingdom,1,334.56,1,0.49157303370786515,38,0.6212964415550232,False
16135,1,78,399,517.55,2,819.4499999999999,409.725,35,19.5,0.0,0,0.0,United Kingdom,0,0.0,0,0.19548872180451127,38,0.37661305665969846,False
16136,1,93,479,159.3,2,396.72,198.36,17,8.5,0.0,0,0.3333333333333333,United Kingdom,2,550.08,1,0.1941544885177453,38,0.3251613974571228,False
16137,0,496,496,422.7,1,422.7,422.7,28,28.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.1416703574359417,True
16138,2,194,406,197.07,3,910.35,303.45000000000005,35,12.333333333333334,63.63961030678928,0,0.25,United Kingdom,0,0.0,0,0.47783251231527096,38,0.49068744778633117,True
16139,2,22,552,129.975,3,615.54,205.18,29,10.666666666666666,354.9676041556469,0,0.0,United Kingdom,2,495.61,1,0.03985507246376811,38,0.5018329620361328,False
16140,1,187,257,124.14,2,832.42,416.21,33,18.0,0.0,0,0.0,United Kingdom,1,601.04,1,0.7276264591439688,38,0.3534222662448883,True
16141,0,233,233,335.54,1,335.54,335.54,20,20.0,0.0,1,0.0,United Kingdom,1,620.4,1,1.0,38,0.3534222662448883,False
16142,0,65,65,535.34,1,535.34,535.34,37,37.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.5590846180915833,True
16143,9,28,545,378.2177777777778,10,3704.31,370.431,91,17.8,23.668427164567664,0,0.2857142857142857,United Kingdom,2,850.77,1,0.05137614678899083,38,0.9808278918266297,False
16144,0,62,62,175.2,1,175.2,175.2,1,1.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.3720264554023743,True
16145,11,42,400,315.3527272727273,12,4322.2300000000005,360.1858333333334,154,20.583333333333332,15.829202012850692,0,0.3333333333333333,United Kingdom,7,2483.21,1,0.105,38,0.9770081758499145,False
16146,2,19,264,329.565,3,871.38,290.46,34,13.333333333333334,132.93607486307093,0,0.0,United Kingdom,1,75.0,1,0.07196969696969698,38,0.6839763283729553,False
16147,3,216,488,449.7566666666667,4,2023.91,505.9775,101,28.5,79.53825075605657,0,0.3333333333333333,United Kingdom,1,375.0,1,0.4426229508196721,38,0.527320384979248,False
16148,1,112,252,76.32000000000001,2,386.62,193.31,9,4.5,0.0,0,0.5,United Kingdom,0,0.0,0,0.4444444444444444,38,0.4243345081806183,False
16149,0,245,245,141.70000000000002,1,141.70000000000002,141.70000000000002,12,12.0,0.0,1,0.0,United Kingdom,2,280.52,1,1.0,38,0.2062476858496666,False
16150,6,86,538,427.57166666666666,7,2913.63,416.23285714285714,109,22.0,22.87939393136686,0,0.5,United Kingdom,3,1088.54,1,0.15985130111524162,38,0.8938759922981262,False
16152,0,84,84,1829.04,1,1829.04,1829.04,29,29.0,0.0,1,0.0,United Kingdom,0,0.0,0,1.0,38,0.4243345081806183,True
16153,8,1,378,326.6725,9,4009.36,445.4844444444445,129,19.444444444444443,40.90406895582464,0,0.1818181818181818,United Kingdom,2,1124.13,1,0.0026455026455026454,38,0.9697167754173279,True
16155,4,197,355,142.07500000000002,5,796.9,159.38,45,9.6,29.261749776799064,0,0.1666666666666666,United Kingdom,0,0.0,0,0.5549295774647888,38,0.4841654300689697,False
16156,13,22,553,294.3546153846154,14,4126.71,294.765,138,12.785714285714286,29.951670472655845,0,0.1764705882352941,United Kingdom,6,2061.4700000000003,1,0.039783001808318265,38,0.9899999976158143,False
